,Te,Tint_moy,ΔT,Irr,Ptot
2023-02-12 00:00:00,7.57861111111111,20.01571428571429,12.437103174603179,-0.3790748393021115,2153.0
2023-02-12 01:00:00,7.20055555555555,20.005714285714287,12.805158730158738,-0.4668847566574834,2167.0
2023-02-12 02:00:00,7.10944444444444,20.020000000000003,12.910555555555563,-0.4379017447199256,2130.0
2023-02-12 03:00:00,7.08555555555555,19.99,12.904444444444447,-0.3862488521579422,2113.0
2023-02-12 04:00:00,7.24138888888888,20.00857142857143,12.767182539682548,-0.1113406795224969,2168.0
2023-02-12 05:00:00,7.15194444444444,20.01,12.858055555555563,-0.2912649219467396,2169.0
2023-02-12 06:00:00,6.94833333333333,20.01,13.061666666666671,-0.3498048668503213,2194.0
2023-02-12 07:00:00,6.99333333333333,20.00714285714286,13.013809523809531,-0.2258379247015609,2193.0
2023-02-12 08:00:00,7.04055555555555,20.00142857142857,12.96087301587302,-0.0909664830119375,2152.0
2023-02-12 09:00:00,7.18916666666666,19.997142857142855,12.807976190476195,5.483241505968771,2175.0
2023-02-12 10:00:00,7.52805555555555,19.99714285714285,12.469087301587301,27.98926767676766,2170.0
2023-02-12 11:00:00,7.95083333333333,20.01857142857143,12.0677380952381,66.45259412304866,2228.0
2023-02-12 12:00:00,8.50666666666666,20.00142857142857,11.494761904761909,134.14514462809916,2156.0
2023-02-12 13:00:00,9.26833333333333,20.012857142857143,10.744523809523812,183.7230257116612,2144.0
2023-02-12 14:00:00,9.46388888888888,19.994285714285716,10.530396825396837,130.16270661157026,2064.0
2023-02-12 15:00:00,9.90361111111111,20.00714285714286,10.10353174603175,147.42596418732748,2076.0
2023-02-12 16:00:00,9.4275,20.017142857142854,10.589642857142854,167.0075757575754,2059.0
2023-02-12 17:00:00,9.54833333333333,20.018571428571427,10.470238095238097,44.27858126721756,1909.0
2023-02-12 18:00:00,8.73,19.99142857142857,11.26142857142857,15.60720844811746,1888.0
2023-02-12 19:00:00,5.6175,19.99714285714285,14.379642857142851,-2.605314508723595,1948.0
2023-02-12 20:00:00,5.31555555555555,20.00142857142857,14.68587301587302,-2.370867768595042,2006.0
2023-02-12 21:00:00,4.81472222222222,20.002857142857145,15.188134920634926,-2.230257116620744,2052.0
2023-02-12 22:00:00,3.85638888888888,19.98857142857143,16.13218253968255,-1.8816000918273557,2082.0
2023-02-12 23:00:00,3.41611111111111,20.00857142857143,16.59246031746032,-1.7650941230486676,2174.0
2023-02-13 00:00:00,2.61722222222222,19.985714285714284,17.368492063492063,-1.7441460055096385,2197.0
2023-02-13 01:00:00,1.91388888888888,19.98,18.06611111111112,-1.7283631772268075,2286.0
2023-02-13 02:00:00,1.48416666666666,20.001428571428573,18.517261904761913,-1.5042470156106509,2382.0
2023-02-13 03:00:00,1.41916666666666,19.978571428571428,18.55940476190477,-1.3137052341597726,2441.0
2023-02-13 04:00:00,1.01666666666666,19.98,18.963333333333342,-1.6155876951331405,2475.0
2023-02-13 05:00:00,0.741111111111111,19.971428571428568,19.23031746031746,-1.433080808080806,2555.0
2023-02-13 06:00:00,0.612222222222222,19.96,19.34777777777778,-0.462293388429752,2599.0
2023-02-13 07:00:00,0.815555555555555,19.955714285714286,19.14015873015873,-1.0666322314049588,2687.0
2023-02-13 08:00:00,0.514444444444444,19.957142857142856,19.442698412698412,-0.7888544536271809,2736.0
2023-02-13 09:00:00,0.968611111111111,19.962857142857143,18.99424603174603,15.110192837465496,2788.0
